frquency,impedance,wine_id,wine_name,Unnamed: 10,类别,类别编码
78,30107,10,红星二锅头,,白酒,2
79,30217,10,红星二锅头,,白酒,2
20,30000,11,北京二锅头,,白酒,2
21,30385,11,北京二锅头,,白酒,2
22,29562,11,北京二锅头,,白酒,2
23,29596,11,北京二锅头,,白酒,2
24,29413,11,北京二锅头,,白酒,2
26,30113,11,北京二锅头,,白酒,2
27,29039,11,北京二锅头,,白酒,2
28,30884,11,北京二锅头,,白酒,2
29,30379,11,北京二锅头,,白酒,2
31,29881,11,北京二锅头,,白酒,2
32,30532,11,北京二锅头,,白酒,2
33,29679,11,北京二锅头,,白酒,2
34,30087,11,北京二锅头,,白酒,2
35,30128,11,北京二锅头,,白酒,2
36,29189,11,北京二锅头,,白酒,2
37,29711,11,北京二锅头,,白酒,2
38,29175,11,北京二锅头,,白酒,2
39,31486,11,北京二锅头,,白酒,2
40,28455,11,北京二锅头,,白酒,2
41,29241,11,北京二锅头,,白酒,2
42,29614,11,北京二锅头,,白酒,2
43,30861,11,北京二锅头,,白酒,2
44,28846,11,北京二锅头,,白酒,2
45,28331,11,北京二锅头,,白酒,2
46,29443,11,北京二锅头,,白酒,2
47,28962,11,北京二锅头,,白酒,2
48,28303,11,北京二锅头,,白酒,2
49,29382,11,北京二锅头,,白酒,2
50,29603,11,北京二锅头,,白酒,2
51,29860,11,北京二锅头,,白酒,2
52,29877,11,北京二锅头,,白酒,2
54,29568,11,北京二锅头,,白酒,2
55,30177,11,北京二锅头,,白酒,2
56,29418,11,北京二锅头,,白酒,2
57,28936,11,北京二锅头,,白酒,2
58,29559,11,北京二锅头,,白酒,2
59,29406,11,北京二锅头,,白酒,2
60,30000,11,北京二锅头,,白酒,2
61,29683,11,北京二锅头,,白酒,2
63,30264,11,北京二锅头,,白酒,2
64,29483,11,北京二锅头,,白酒,2
65,30421,11,北京二锅头,,白酒,2
66,29868,11,北京二锅头,,白酒,2
70,9509,11,北京二锅头,,白酒,2
74,30255,11,北京二锅头,,白酒,2
75,29671,11,北京二锅头,,白酒,2
77,29983,11,北京二锅头,,白酒,2
82,29740,11,北京二锅头,,白酒,2
83,30676,11,北京二锅头,,白酒,2
84,30115,11,北京二锅头,,白酒,2
86,30000,11,北京二锅头,,白酒,2
88,30112,11,北京二锅头,,白酒,2
89,29927,11,北京二锅头,,白酒,2
90,30296,11,北京二锅头,,白酒,2
91,30385,11,北京二锅头,,白酒,2
92,29846,11,北京二锅头,,白酒,2
93,30155,11,北京二锅头,,白酒,2
94,30000,11,北京二锅头,,白酒,2
95,29828,11,北京二锅头,,白酒,2
96,29842,11,北京二锅头,,白酒,2
97,29834,11,北京二锅头,,白酒,2
98,29296,11,北京二锅头,,白酒,2
99,29567,11,北京二锅头,,白酒,2
100,30161,11,北京二锅头,,白酒,2
101,30051,11,北京二锅头,,白酒,2
102,30057,11,北京二锅头,,白酒,2
103,29988,11,北京二锅头,,白酒,2
104,30046,11,北京二锅头,,白酒,2
105,29776,11,北京二锅头,,白酒,2
106,29670,11,北京二锅头,,白酒,2
107,29750,11,北京二锅头,,白酒,2
108,30000,11,北京二锅头,,白酒,2
109,29754,11,北京二锅头,,白酒,2
110,30000,11,北京二锅头,,白酒,2
111,29728,11,北京二锅头,,白酒,2
112,30102,11,北京二锅头,,白酒,2
113,29458,11,北京二锅头,,白酒,2
114,30038,11,北京二锅头,,白酒,2
116,30000,11,北京二锅头,,白酒,2
117,29945,11,北京二锅头,,白酒,2
118,30199,11,北京二锅头,,白酒,2
119,30048,11,北京二锅头,,白酒,2
120,29975,11,北京二锅头,,白酒,2
20,30710,11,北京二锅头,,白酒,2
21,29776,11,北京二锅头,,白酒,2
22,28550,11,北京二锅头,,白酒,2
23,29008,11,北京二锅头,,白酒,2
24,30000,11,北京二锅头,,白酒,2
25,30361,11,北京二锅头,,白酒,2
27,28806,11,北京二锅头,,白酒,2
29,30379,11,北京二锅头,,白酒,2
31,29533,11,北京二锅头,,白酒,2
32,30136,11,北京二锅头,,白酒,2
34,29840,11,北京二锅头,,白酒,2
35,30378,11,北京二锅头,,白酒,2
36,29160,11,北京二锅头,,白酒,2
37,30274,11,北京二锅头,,白酒,2
38,29290,11,北京二锅头,,白酒,2
39,31085,11,北京二锅头,,白酒,2
40,28967,11,北京二锅头,,白酒,2
41,30261,11,北京二锅头,,白酒,2
42,30260,11,北京二锅头,,白酒,2
43,30607,11,北京二锅头,,白酒,2
44,28515,11,北京二锅头,,白酒,2
45,30000,11,北京二锅头,,白酒,2
46,29780,11,北京二锅头,,白酒,2
47,28876,11,北京二锅头,,白酒,2
48,28807,11,北京二锅头,,白酒,2
49,28899,11,北京二锅头,,白酒,2
50,28672,11,北京二锅头,,白酒,2
51,30127,11,北京二锅头,,白酒,2
52,29754,11,北京二锅头,,白酒,2
53,30675,11,北京二锅头,,白酒,2
54,28737,11,北京二锅头,,白酒,2
55,30000,11,北京二锅头,,白酒,2
56,29830,11,北京二锅头,,白酒,2
57,29578,11,北京二锅头,,白酒,2
58,29586,11,北京二锅头,,白酒,2
59,29562,11,北京二锅头,,白酒,2
60,29847,11,北京二锅头,,白酒,2
61,30400,11,北京二锅头,,白酒,2
62,29835,11,北京二锅头,,白酒,2
63,30464,11,北京二锅头,,白酒,2
64,29248,11,北京二锅头,,白酒,2
65,30028,11,北京二锅头,,白酒,2
71,29766,11,北京二锅头,,白酒,2
72,29535,11,北京二锅头,,白酒,2
74,29671,11,北京二锅头,,白酒,2
75,29776,11,北京二锅头,,白酒,2
76,30248,11,北京二锅头,,白酒,2
77,29899,11,北京二锅头,,白酒,2
80,30022,11,北京二锅头,,白酒,2
81,29616,11,北京二锅头,,白酒,2
83,30524,11,北京二锅头,,白酒,2
86,29899,11,北京二锅头,,白酒,2
87,29439,11,北京二锅头,,白酒,2
88,30000,11,北京二锅头,,白酒,2
89,30072,11,北京二锅头,,白酒,2
90,30082,11,北京二锅头,,白酒,2
92,29912,11,北京二锅头,,白酒,2
93,30332,11,北京二锅头,,白酒,2
94,29874,11,北京二锅头,,白酒,2
95,29828,11,北京二锅头,,白酒,2
96,30109,11,北京二锅头,,白酒,2
97,30000,11,北京二锅头,,白酒,2
98,29887,11,北京二锅头,,白酒,2
99,29674,11,北京二锅头,,白酒,2
100,29892,11,北京二锅头,,白酒,2
101,29730,11,北京二锅头,,白酒,2
102,29950,11,北京二锅头,,白酒,2
103,30250,11,北京二锅头,,白酒,2
104,29849,11,北京二锅头,,白酒,2
105,29716,11,北京二锅头,,白酒,2
106,30226,11,北京二锅头,,白酒,2
107,29731,11,北京二锅头,,白酒,2
108,29751,11,北京二锅头,,白酒,2
109,29792,11,北京二锅头,,白酒,2
110,29933,11,北京二锅头,,白酒,2
111,29866,11,北京二锅头,,白酒,2
112,30102,11,北京二锅头,,白酒,2
113,30102,11,北京二锅头,,白酒,2
114,29867,11,北京二锅头,,白酒,2
115,29909,11,北京二锅头,,白酒,2
117,30116,11,北京二锅头,,白酒,2
118,29927,11,北京二锅头,,白酒,2
119,30099,11,北京二锅头,,白酒,2
120,30000,11,北京二锅头,,白酒,2
20,30710,11,北京二锅头,,白酒,2
21,29198,11,北京二锅头,,白酒,2
22,30437,11,北京二锅头,,白酒,2
23,30000,11,北京二锅头,,白酒,2
24,30605,11,北京二锅头,,白酒,2
25,31077,11,北京二锅头,,白酒,2
27,29780,11,北京二锅头,,白酒,2
28,31321,11,北京二锅头,,白酒,2
29,31304,11,北京二锅头,,白酒,2
30,31265,11,北京二锅头,,白酒,2
32,30532,11,北京二锅头,,白酒,2
33,30588,11,北京二锅头,,白酒,2
34,29965,11,北京二锅头,,白酒,2
35,30378,11,北京二锅头,,白酒,2
36,30254,11,北京二锅头,,白酒,2
37,30541,11,北京二锅头,,白酒,2
38,30231,11,北京二锅头,,白酒,2
39,31085,11,北京二锅头,,白酒,2
40,29211,11,北京二锅头,,白酒,2
41,29743,11,北京二锅头,,白酒,2
42,30529,11,北京二锅头,,白酒,2
43,30607,11,北京二锅头,,白酒,2
44,29531,11,北京二锅头,,白酒,2
45,29644,11,北京二锅头,,白酒,2
46,29966,11,北京二锅头,,白酒,2
47,30149,11,北京二锅头,,白酒,2
48,29369,11,北京二锅头,,白酒,2
49,28943,11,北京二锅头,,白酒,2
50,30405,11,北京二锅头,,白酒,2
51,30381,11,北京二锅头,,白酒,2
52,29754,11,北京二锅头,,白酒,2
53,31352,11,北京二锅头,,白酒,2
54,29623,11,北京二锅头,,白酒,2
55,30123,11,北京二锅头,,白酒,2
56,29211,11,北京二锅头,,白酒,2
57,29665,11,北京二锅头,,白酒,2
59,29877,11,北京二锅头,,白酒,2
60,30278,11,北京二锅头,,白酒,2
61,30000,11,北京二锅头,,白酒,2
62,29787,11,北京二锅头,,白酒,2
63,30831,11,北京二锅头,,白酒,2
64,30000,11,北京二锅头,,白酒,2
65,30409,11,北京二锅头,,白酒,2
66,30132,11,北京二锅头,,白酒,2
67,30503,11,北京二锅头,,白酒,2
68,30383,11,北京二锅头,,白酒,2
69,29759,11,北京二锅头,,白酒,2
71,30111,11,北京二锅头,,白酒,2
74,30320,11,北京二锅头,,白酒,2
78,30510,11,北京二锅头,,白酒,2
84,30231,11,北京二锅头,,白酒,2
85,30279,11,北京二锅头,,白酒,2
86,30094,11,北京二锅头,,白酒,2
87,30152,11,北京二锅头,,白酒,2
88,30417,11,北京二锅头,,白酒,2
90,30267,11,北京二锅头,,白酒,2
91,30068,11,北京二锅头,,白酒,2
92,30430,11,北京二锅头,,白酒,2
93,30692,11,北京二锅头,,白酒,2
94,30205,11,北京二锅头,,白酒,2
20,30000,11,北京二锅头,,白酒,2
21,30385,11,北京二锅头,,白酒,2
22,29562,11,北京二锅头,,白酒,2
23,29596,11,北京二锅头,,白酒,2
24,29413,11,北京二锅头,,白酒,2
26,30113,11,北京二锅头,,白酒,2
27,29039,11,北京二锅头,,白酒,2
28,30884,11,北京二锅头,,白酒,2
29,30379,11,北京二锅头,,白酒,2
31,29881,11,北京二锅头,,白酒,2
32,30532,11,北京二锅头,,白酒,2
33,29679,11,北京二锅头,,白酒,2
34,30087,11,北京二锅头,,白酒,2
35,30128,11,北京二锅头,,白酒,2
36,29189,11,北京二锅头,,白酒,2
37,29711,11,北京二锅头,,白酒,2
38,29175,11,北京二锅头,,白酒,2
39,31486,11,北京二锅头,,白酒,2
40,28455,11,北京二锅头,,白酒,2
41,29241,11,北京二锅头,,白酒,2
42,29614,11,北京二锅头,,白酒,2
43,30861,11,北京二锅头,,白酒,2
44,28846,11,北京二锅头,,白酒,2
45,28331,11,北京二锅头,,白酒,2
46,29443,11,北京二锅头,,白酒,2
47,28962,11,北京二锅头,,白酒,2
48,28303,11,北京二锅头,,白酒,2
49,29382,11,北京二锅头,,白酒,2
50,29603,11,北京二锅头,,白酒,2
51,29860,11,北京二锅头,,白酒,2
52,29877,11,北京二锅头,,白酒,2
54,29568,11,北京二锅头,,白酒,2
55,30177,11,北京二锅头,,白酒,2
56,29418,11,北京二锅头,,白酒,2
57,28936,11,北京二锅头,,白酒,2
58,29559,11,北京二锅头,,白酒,2
59,29406,11,北京二锅头,,白酒,2
60,30000,11,北京二锅头,,白酒,2
61,29683,11,北京二锅头,,白酒,2
63,30264,11,北京二锅头,,白酒,2
64,29483,11,北京二锅头,,白酒,2
65,30421,11,北京二锅头,,白酒,2
66,29868,11,北京二锅头,,白酒,2
70,9509,11,北京二锅头,,白酒,2
74,30255,11,北京二锅头,,白酒,2
75,29671,11,北京二锅头,,白酒,2
77,29983,11,北京二锅头,,白酒,2
82,29740,11,北京二锅头,,白酒,2
83,30676,11,北京二锅头,,白酒,2
84,30115,11,北京二锅头,,白酒,2
86,30000,11,北京二锅头,,白酒,2
88,30112,11,北京二锅头,,白酒,2
89,29927,11,北京二锅头,,白酒,2
90,30296,11,北京二锅头,,白酒,2
91,30385,11,北京二锅头,,白酒,2
92,29846,11,北京二锅头,,白酒,2
93,30155,11,北京二锅头,,白酒,2
94,30000,11,北京二锅头,,白酒,2
95,29828,11,北京二锅头,,白酒,2
96,29842,11,北京二锅头,,白酒,2
97,29834,11,北京二锅头,,白酒,2
98,29296,11,北京二锅头,,白酒,2
99,29567,11,北京二锅头,,白酒,2
100,30161,11,北京二锅头,,白酒,2
101,30051,11,北京二锅头,,白酒,2
102,30057,11,北京二锅头,,白酒,2
103,29988,11,北京二锅头,,白酒,2
104,30046,11,北京二锅头,,白酒,2
105,29776,11,北京二锅头,,白酒,2
106,29670,11,北京二锅头,,白酒,2
107,29750,11,北京二锅头,,白酒,2
108,30000,11,北京二锅头,,白酒,2
109,29754,11,北京二锅头,,白酒,2
110,30000,11,北京二锅头,,白酒,2
111,29728,11,北京二锅头,,白酒,2
112,30102,11,北京二锅头,,白酒,2
113,29458,11,北京二锅头,,白酒,2
114,30038,11,北京二锅头,,白酒,2
116,30000,11,北京二锅头,,白酒,2
117,29945,11,北京二锅头,,白酒,2
118,30199,11,北京二锅头,,白酒,2
119,30048,11,北京二锅头,,白酒,2
120,29975,11,北京二锅头,,白酒,2
20,30710,11,北京二锅头,,白酒,2
21,29776,11,北京二锅头,,白酒,2
22,28550,11,北京二锅头,,白酒,2
23,29008,11,北京二锅头,,白酒,2
24,30000,11,北京二锅头,,白酒,2
25,30361,11,北京二锅头,,白酒,2
27,28806,11,北京二锅头,,白酒,2
29,30379,11,北京二锅头,,白酒,2
31,29533,11,北京二锅头,,白酒,2
32,30136,11,北京二锅头,,白酒,2
34,29840,11,北京二锅头,,白酒,2
35,30378,11,北京二锅头,,白酒,2
36,29160,11,北京二锅头,,白酒,2
37,30274,11,北京二锅头,,白酒,2
38,29290,11,北京二锅头,,白酒,2
39,31085,11,北京二锅头,,白酒,2
40,28967,11,北京二锅头,,白酒,2
41,30261,11,北京二锅头,,白酒,2
42,30260,11,北京二锅头,,白酒,2
43,30607,11,北京二锅头,,白酒,2
44,28515,11,北京二锅头,,白酒,2
45,30000,11,北京二锅头,,白酒,2
46,29780,11,北京二锅头,,白酒,2
47,28876,11,北京二锅头,,白酒,2
48,28807,11,北京二锅头,,白酒,2
49,28899,11,北京二锅头,,白酒,2
50,28672,11,北京二锅头,,白酒,2
51,30127,11,北京二锅头,,白酒,2
52,29754,11,北京二锅头,,白酒,2
53,30675,11,北京二锅头,,白酒,2
54,28737,11,北京二锅头,,白酒,2
55,30000,11,北京二锅头,,白酒,2
56,29830,11,北京二锅头,,白酒,2
57,29578,11,北京二锅头,,白酒,2
58,29586,11,北京二锅头,,白酒,2
59,29562,11,北京二锅头,,白酒,2
60,29847,11,北京二锅头,,白酒,2
61,30400,11,北京二锅头,,白酒,2
62,29835,11,北京二锅头,,白酒,2
63,30464,11,北京二锅头,,白酒,2
64,29248,11,北京二锅头,,白酒,2
65,30028,11,北京二锅头,,白酒,2
71,29766,11,北京二锅头,,白酒,2
72,29535,11,北京二锅头,,白酒,2
74,29671,11,北京二锅头,,白酒,2
75,29776,11,北京二锅头,,白酒,2
76,30248,11,北京二锅头,,白酒,2
77,29899,11,北京二锅头,,白酒,2
80,30022,11,北京二锅头,,白酒,2
81,29616,11,北京二锅头,,白酒,2
83,30524,11,北京二锅头,,白酒,2
86,29899,11,北京二锅头,,白酒,2
87,29439,11,北京二锅头,,白酒,2
88,30000,11,北京二锅头,,白酒,2
89,30072,11,北京二锅头,,白酒,2
90,30082,11,北京二锅头,,白酒,2
92,29912,11,北京二锅头,,白酒,2
93,30332,11,北京二锅头,,白酒,2
94,29874,11,北京二锅头,,白酒,2
95,29828,11,北京二锅头,,白酒,2
96,30109,11,北京二锅头,,白酒,2
97,30000,11,北京二锅头,,白酒,2
98,29887,11,北京二锅头,,白酒,2
99,29674,11,北京二锅头,,白酒,2
100,29892,11,北京二锅头,,白酒,2
101,29730,11,北京二锅头,,白酒,2
102,29950,11,北京二锅头,,白酒,2
103,30250,11,北京二锅头,,白酒,2
104,29849,11,北京二锅头,,白酒,2
105,29716,11,北京二锅头,,白酒,2
106,30226,11,北京二锅头,,白酒,2
107,29731,11,北京二锅头,,白酒,2
108,29751,11,北京二锅头,,白酒,2
109,29792,11,北京二锅头,,白酒,2
110,29933,11,北京二锅头,,白酒,2
111,29866,11,北京二锅头,,白酒,2
112,30102,11,北京二锅头,,白酒,2
113,30102,11,北京二锅头,,白酒,2
114,29867,11,北京二锅头,,白酒,2
115,29909,11,北京二锅头,,白酒,2
117,30116,11,北京二锅头,,白酒,2
118,29927,11,北京二锅头,,白酒,2
119,30099,11,北京二锅头,,白酒,2
120,30000,11,北京二锅头,,白酒,2
20,30710,11,北京二锅头,,白酒,2
21,29198,11,北京二锅头,,白酒,2
22,30437,11,北京二锅头,,白酒,2
23,30000,11,北京二锅头,,白酒,2
24,30605,11,北京二锅头,,白酒,2
25,31077,11,北京二锅头,,白酒,2
27,29780,11,北京二锅头,,白酒,2
28,31321,11,北京二锅头,,白酒,2
29,31304,11,北京二锅头,,白酒,2
30,31265,11,北京二锅头,,白酒,2
32,30532,11,北京二锅头,,白酒,2
33,30588,11,北京二锅头,,白酒,2
34,29965,11,北京二锅头,,白酒,2
35,30378,11,北京二锅头,,白酒,2
36,30254,11,北京二锅头,,白酒,2
37,30541,11,北京二锅头,,白酒,2
38,30231,11,北京二锅头,,白酒,2
39,31085,11,北京二锅头,,白酒,2
40,29211,11,北京二锅头,,白酒,2
41,29743,11,北京二锅头,,白酒,2
42,30529,11,北京二锅头,,白酒,2
43,30607,11,北京二锅头,,白酒,2
44,29531,11,北京二锅头,,白酒,2
45,29644,11,北京二锅头,,白酒,2
46,29966,11,北京二锅头,,白酒,2
47,30149,11,北京二锅头,,白酒,2
48,29369,11,北京二锅头,,白酒,2
49,28943,11,北京二锅头,,白酒,2
50,30405,11,北京二锅头,,白酒,2
51,30381,11,北京二锅头,,白酒,2
52,29754,11,北京二锅头,,白酒,2
53,31352,11,北京二锅头,,白酒,2
54,29623,11,北京二锅头,,白酒,2
55,30123,11,北京二锅头,,白酒,2
56,29211,11,北京二锅头,,白酒,2
57,29665,11,北京二锅头,,白酒,2
59,29877,11,北京二锅头,,白酒,2
60,30278,11,北京二锅头,,白酒,2
61,30000,11,北京二锅头,,白酒,2
62,29787,11,北京二锅头,,白酒,2
63,30831,11,北京二锅头,,白酒,2
64,30000,11,北京二锅头,,白酒,2
65,30409,11,北京二锅头,,白酒,2
66,30132,11,北京二锅头,,白酒,2
67,30503,11,北京二锅头,,白酒,2
68,30383,11,北京二锅头,,白酒,2
69,29759,11,北京二锅头,,白酒,2
71,30111,11,北京二锅头,,白酒,2
74,30320,11,北京二锅头,,白酒,2
78,30510,11,北京二锅头,,白酒,2
84,30231,11,北京二锅头,,白酒,2
85,30279,11,北京二锅头,,白酒,2
86,30094,11,北京二锅头,,白酒,2
87,30152,11,北京二锅头,,白酒,2
88,30417,11,北京二锅头,,白酒,2
90,30267,11,北京二锅头,,白酒,2
91,30068,11,北京二锅头,,白酒,2
92,30430,11,北京二锅头,,白酒,2
93,30692,11,北京二锅头,,白酒,2
94,30205,11,北京二锅头,,白酒,2
20,28826,11,北京二锅头,,白酒,2
21,27829,11,北京二锅头,,白酒,2
22,28460,11,北京二锅头,,白酒,2
23,28791,11,北京二锅头,,白酒,2
24,27447,11,北京二锅头,,白酒,2
25,30207,11,北京二锅头,,白酒,2
26,28715,11,北京二锅头,,白酒,2
27,28067,11,北京二锅头,,白酒,2
29,28516,11,北京二锅头,,白酒,2
32,28821,11,北京二锅头,,白酒,2
33,28524,11,北京二锅头,,白酒,2
35,27871,11,北京二锅头,,白酒,2
36,28497,11,北京二锅头,,白酒,2
37,28468,11,北京二锅头,,白酒,2
38,28312,11,北京二锅头,,白酒,2
39,26798,11,北京二锅头,,白酒,2
41,26511,11,北京二锅头,,白酒,2
42,29784,11,北京二锅头,,白酒,2
43,28897,11,北京二锅头,,白酒,2
44,30388,11,北京二锅头,,白酒,2
45,28849,11,北京二锅头,,白酒,2
46,29294,11,北京二锅头,,白酒,2
47,29639,11,北京二锅头,,白酒,2
48,28328,11,北京二锅头,,白酒,2
49,28582,11,北京二锅头,,白酒,2
50,29035,11,北京二锅头,,白酒,2
51,29100,11,北京二锅头,,白酒,2
52,29943,11,北京二锅头,,白酒,2
55,29929,11,北京二锅头,,白酒,2
58,30387,11,北京二锅头,,白酒,2
59,28711,11,北京二锅头,,白酒,2
60,28972,11,北京二锅头,,白酒,2
61,28503,11,北京二锅头,,白酒,2
62,29030,11,北京二锅头,,白酒,2
63,29561,11,北京二锅头,,白酒,2
64,28801,11,北京二锅头,,白酒,2
66,29207,11,北京二锅头,,白酒,2
67,29108,11,北京二锅头,,白酒,2
68,28881,11,北京二锅头,,白酒,2
69,29120,11,北京二锅头,,白酒,2
70,28820,11,北京二锅头,,白酒,2
71,29246,11,北京二锅头,,白酒,2
72,29158,11,北京二锅头,,白酒,2
73,28662,11,北京二锅头,,白酒,2
74,29051,11,北京二锅头,,白酒,2
75,29075,11,北京二锅头,,白酒,2
76,28800,11,北京二锅头,,白酒,2
77,29194,11,北京二锅头,,白酒,2
78,29099,11,北京二锅头,,白酒,2
79,29119,11,北京二锅头,,白酒,2
80,29198,11,北京二锅头,,白酒,2
82,29048,11,北京二锅头,,白酒,2
83,29083,11,北京二锅头,,白酒,2
84,29251,11,北京二锅头,,白酒,2
85,29182,11,北京二锅头,,白酒,2
86,28490,11,北京二锅头,,白酒,2
87,29311,11,北京二锅头,,白酒,2
88,28647,11,北京二锅头,,白酒,2
89,28829,11,北京二锅头,,白酒,2
